id,Name,TotalVotes,Percentage
1793,OTADŽBINSKA STRANKA,0,0
1793,REPUBLIČKA STRANKA SRPSKE-RSS,0,0
1793,STRANKA ŽIVOT,0,0
1793,PNP - POTKOZARSKI NARODNI POKRET,0,0
1793,SRPSKA NAPREDNA STRANKA FBIH,0,0
1793,NOVO DOBA,0,0
1793,SLOBODNA STRANKA SRPSKE,0,0
1793,EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,0,0
1793,DEMOKRATSKI SAVEZ-DEMOS,0,0
1793,SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,0,0
1793,BOSS - BOSANSKA STRANKA-MIRNES AJANOVIĆ,0,0
1793,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,0,0
1793,SELJAČKA STRANKA,0,0
1793,PDP - PARTIJA DEMOKRATSKOG PROGRESA,0,0
1793,PARTIJA UJEDINJENIH PENZIONERA (PUP),0,0
1793,SAVEZ ZA DEMOKRATSKU SRPSKU,0,0
1793,RADNIČKA PARTIJA,0,0
1793,SAVEZ ZA NOVU POLITIKU,0,0
1793,NAŠA PRIČA REPUBLIKA SRPSKA,0,0
1794,POKRET ZA DRŽAVU,94,51.65
1794,SOCIJALISTIČKA PARTIJA PETAR ĐOKIĆ-NDP-SNP,22,12.09
1794,UJEDINJENA SRPSKA,18,9.89
1794,SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,10,5.49
1794,DNS-DEMOKRATSKI NARODNI SAVEZ,9,4.95
1794,SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,7,3.85
1794,ZA DRŽAVU BIH,6,3.3
1794,SDS-SRPSKA DEMOKRATSKA STRANKA,4,2.2
1794,PDP - PARTIJA DEMOKRATSKOG PROGRESA,4,2.2
1794,NARODNA PARTIJA SRPSKE-DARKO BANJAC-PUS-PRVA SDS,3,1.65
1794,ZA PRAVDU I RED - LISTA NEBOJŠE VUKANOVIĆA,3,1.65
1794,BOSS - BOSANSKA STRANKA-MIRNES AJANOVIĆ,1,0.55
1794,DEMOKRATSKI SAVEZ-DEMOS,1,0.55
1794,NOVO DOBA,0,0
1794,STRANKA ŽIVOT,0,0
1794,OTADŽBINSKA STRANKA,0,0
1794,PNP - POTKOZARSKI NARODNI POKRET,0,0
1794,REPUBLIČKA STRANKA SRPSKE-RSS,0,0
1794,DEMOKRATSKI CENTAR REPUBLIKE SRPSKE - DCRS,0,0
1794,PARTIJA UJEDINJENIH PENZIONERA (PUP),0,0
1794,SLOBODNA STRANKA SRPSKE,0,0
1794,SELJAČKA STRANKA,0,0
1794,SAVEZ ZA DEMOKRATSKU SRPSKU,0,0
1794,RADNIČKA PARTIJA,0,0
1794,EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,0,0
1794,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,0,0
1794,NAŠA PRIČA REPUBLIKA SRPSKA,0,0
1794,SAVEZ ZA NOVU POLITIKU,0,0
1794,SRPSKA NAPREDNA STRANKA FBIH,0,0
1795,POKRET ZA DRŽAVU,216,76.6
1795,DNS-DEMOKRATSKI NARODNI SAVEZ,23,8.16
1795,SOCIJALISTIČKA PARTIJA PETAR ĐOKIĆ-NDP-SNP,17,6.03
1795,UJEDINJENA SRPSKA,9,3.19
1795,SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,7,2.48
1795,SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,5,1.77
1795,ZA DRŽAVU BIH,5,1.77
1795,REPUBLIČKA STRANKA SRPSKE-RSS,0,0
1795,NARODNA PARTIJA SRPSKE-DARKO BANJAC-PUS-PRVA SDS,0,0
1795,NOVO DOBA,0,0
1795,OTADŽBINSKA STRANKA,0,0
1795,DEMOKRATSKI CENTAR REPUBLIKE SRPSKE - DCRS,0,0
1795,SRPSKA NAPREDNA STRANKA FBIH,0,0
1795,SLOBODNA STRANKA SRPSKE,0,0
1795,STRANKA ŽIVOT,0,0
1795,PNP - POTKOZARSKI NARODNI POKRET,0,0
1795,SAVEZ ZA DEMOKRATSKU SRPSKU,0,0
1795,NAŠA PRIČA REPUBLIKA SRPSKA,0,0
1795,SDS-SRPSKA DEMOKRATSKA STRANKA,0,0
1795,BOSS - BOSANSKA STRANKA-MIRNES AJANOVIĆ,0,0
1795,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,0,0
1795,SELJAČKA STRANKA,0,0
1795,PARTIJA UJEDINJENIH PENZIONERA (PUP),0,0
1795,DEMOKRATSKI SAVEZ-DEMOS,0,0
1795,EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,0,0
1795,SAVEZ ZA NOVU POLITIKU,0,0
1795,PDP - PARTIJA DEMOKRATSKOG PROGRESA,0,0
1795,RADNIČKA PARTIJA,0,0
1795,ZA PRAVDU I RED - LISTA NEBOJŠE VUKANOVIĆA,0,0
1796,POKRET ZA DRŽAVU,138,62.44
1796,SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,39,17.65
1796,DNS-DEMOKRATSKI NARODNI SAVEZ,23,10.41
1796,SOCIJALISTIČKA PARTIJA PETAR ĐOKIĆ-NDP-SNP,9,4.07
1796,UJEDINJENA SRPSKA,8,3.62
1796,ZA DRŽAVU BIH,2,0.9
1796,NARODNA PARTIJA SRPSKE-DARKO BANJAC-PUS-PRVA SDS,1,0.45
1796,ZA PRAVDU I RED - LISTA NEBOJŠE VUKANOVIĆA,1,0.45
1796,DEMOKRATSKI CENTAR REPUBLIKE SRPSKE - DCRS,0,0
1796,SRPSKA NAPREDNA STRANKA FBIH,0,0
1796,STRANKA ŽIVOT,0,0
1796,REPUBLIČKA STRANKA SRPSKE-RSS,0,0
1796,PNP - POTKOZARSKI NARODNI POKRET,0,0
1796,NOVO DOBA,0,0
1796,SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,0,0
1796,OTADŽBINSKA STRANKA,0,0
1796,NAŠA PRIČA REPUBLIKA SRPSKA,0,0
1796,DEMOKRATSKI SAVEZ-DEMOS,0,0
1796,SDS-SRPSKA DEMOKRATSKA STRANKA,0,0
1796,BOSS - BOSANSKA STRANKA-MIRNES AJANOVIĆ,0,0
1796,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,0,0
1796,SELJAČKA STRANKA,0,0
1796,PARTIJA UJEDINJENIH PENZIONERA (PUP),0,0
1796,SLOBODNA STRANKA SRPSKE,0,0
1796,EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,0,0
1796,SAVEZ ZA DEMOKRATSKU SRPSKU,0,0
1796,RADNIČKA PARTIJA,0,0
1796,SAVEZ ZA NOVU POLITIKU,0,0
1796,PDP - PARTIJA DEMOKRATSKOG PROGRESA,0,0
1797,SOCIJALISTIČKA PARTIJA PETAR ĐOKIĆ-NDP-SNP,34,26.77
1797,SDS-SRPSKA DEMOKRATSKA STRANKA,25,19.69
1797,UJEDINJENA SRPSKA,19,14.96
1797,DNS-DEMOKRATSKI NARODNI SAVEZ,15,11.81
1797,DEMOKRATSKI SAVEZ-DEMOS,14,11.02
1797,SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,8,6.3
1797,POKRET ZA DRŽAVU,8,6.3
1797,ZA DRŽAVU BIH,2,1.57
1797,SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,1,0.79
1797,PDP - PARTIJA DEMOKRATSKOG PROGRESA,1,0.79
1797,STRANKA ŽIVOT,0,0
1797,PNP - POTKOZARSKI NARODNI POKRET,0,0
1797,NOVO DOBA,0,0
1797,OTADŽBINSKA STRANKA,0,0
1797,DEMOKRATSKI CENTAR REPUBLIKE SRPSKE - DCRS,0,0
1797,NARODNA PARTIJA SRPSKE-DARKO BANJAC-PUS-PRVA SDS,0,0
1797,SRPSKA NAPREDNA STRANKA FBIH,0,0
1797,REPUBLIČKA STRANKA SRPSKE-RSS,0,0
1797,SLOBODNA STRANKA SRPSKE,0,0
1797,SAVEZ ZA NOVU POLITIKU,0,0
1797,NAŠA PRIČA REPUBLIKA SRPSKA,0,0
1797,BOSS - BOSANSKA STRANKA-MIRNES AJANOVIĆ,0,0
1797,SELJAČKA STRANKA,0,0
1797,PARTIJA UJEDINJENIH PENZIONERA (PUP),0,0
1797,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,0,0
1797,SAVEZ ZA DEMOKRATSKU SRPSKU,0,0
1797,RADNIČKA PARTIJA,0,0
1797,ZA PRAVDU I RED - LISTA NEBOJŠE VUKANOVIĆA,0,0
1797,EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,0,0
1798,SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,96,41.2
1798,POKRET ZA DRŽAVU,46,19.74
1798,SDS-SRPSKA DEMOKRATSKA STRANKA,32,13.73
1798,DNS-DEMOKRATSKI NARODNI SAVEZ,17,7.3
1798,SOCIJALISTIČKA PARTIJA PETAR ĐOKIĆ-NDP-SNP,12,5.15
1798,UJEDINJENA SRPSKA,11,4.72
1798,NARODNA PARTIJA SRPSKE-DARKO BANJAC-PUS-PRVA SDS,5,2.15
1798,ZA PRAVDU I RED - LISTA NEBOJŠE VUKANOVIĆA,4,1.72
1798,PDP - PARTIJA DEMOKRATSKOG PROGRESA,3,1.29
1798,SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,2,0.86
1798,DEMOKRATSKI CENTAR REPUBLIKE SRPSKE - DCRS,1,0.43
1798,DEMOKRATSKI SAVEZ-DEMOS,1,0.43
1798,ZA DRŽAVU BIH,1,0.43
1798,SRPSKA NAPREDNA STRANKA FBIH,1,0.43
1798,BOSS - BOSANSKA STRANKA-MIRNES AJANOVIĆ,1,0.43
1798,SAVEZ ZA NOVU POLITIKU,0,0
1798,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,0,0
1798,SELJAČKA STRANKA,0,0
1798,PNP - POTKOZARSKI NARODNI POKRET,0,0
1798,STRANKA ŽIVOT,0,0
1798,REPUBLIČKA STRANKA SRPSKE-RSS,0,0
1798,NAŠA PRIČA REPUBLIKA SRPSKA,0,0
1798,OTADŽBINSKA STRANKA,0,0
1798,PARTIJA UJEDINJENIH PENZIONERA (PUP),0,0
1798,EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,0,0
1798,SLOBODNA STRANKA SRPSKE,0,0
1798,SAVEZ ZA DEMOKRATSKU SRPSKU,0,0
1798,NOVO DOBA,0,0
1798,RADNIČKA PARTIJA,0,0
1799,SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,101,43.72
1799,DNS-DEMOKRATSKI NARODNI SAVEZ,34,14.72
1799,SOCIJALISTIČKA PARTIJA PETAR ĐOKIĆ-NDP-SNP,28,12.12
1799,SDS-SRPSKA DEMOKRATSKA STRANKA,28,12.12
1799,ZA PRAVDU I RED - LISTA NEBOJŠE VUKANOVIĆA,17,7.36
1799,UJEDINJENA SRPSKA,10,4.33
1799,SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,5,2.16
1799,PDP - PARTIJA DEMOKRATSKOG PROGRESA,3,1.3
1799,NARODNA PARTIJA SRPSKE-DARKO BANJAC-PUS-PRVA SDS,2,0.87
1799,PARTIJA UJEDINJENIH PENZIONERA (PUP),1,0.43
1799,SLOBODNA STRANKA SRPSKE,1,0.43
1799,DEMOKRATSKI SAVEZ-DEMOS,1,0.43
1799,POKRET ZA DRŽAVU,0,0
1799,ZA DRŽAVU BIH,0,0
1799,REPUBLIČKA STRANKA SRPSKE-RSS,0,0
1799,STRANKA ŽIVOT,0,0
1799,PNP - POTKOZARSKI NARODNI POKRET,0,0
1799,NOVO DOBA,0,0
1799,DEMOKRATSKI CENTAR REPUBLIKE SRPSKE - DCRS,0,0
1799,OTADŽBINSKA STRANKA,0,0
1799,NAŠA PRIČA REPUBLIKA SRPSKA,0,0
1799,SAVEZ ZA NOVU POLITIKU,0,0
1799,RADNIČKA PARTIJA,0,0
1799,SAVEZ ZA DEMOKRATSKU SRPSKU,0,0
1799,EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,0,0
1799,SELJAČKA STRANKA,0,0
1799,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,0,0
1799,BOSS - BOSANSKA STRANKA-MIRNES AJANOVIĆ,0,0
1799,SRPSKA NAPREDNA STRANKA FBIH,0,0
1800,SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,147,44.14
1800,DNS-DEMOKRATSKI NARODNI SAVEZ,39,11.71
1800,SOCIJALISTIČKA PARTIJA PETAR ĐOKIĆ-NDP-SNP,29,8.71
1800,SDS-SRPSKA DEMOKRATSKA STRANKA,26,7.81
1800,POKRET ZA DRŽAVU,24,7.21
1800,ZA PRAVDU I RED - LISTA NEBOJŠE VUKANOVIĆA,23,6.91
1800,UJEDINJENA SRPSKA,17,5.11
1800,PDP - PARTIJA DEMOKRATSKOG PROGRESA,8,2.4
1800,SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,5,1.5
1800,NARODNA PARTIJA SRPSKE-DARKO BANJAC-PUS-PRVA SDS,5,1.5
1800,DEMOKRATSKI SAVEZ-DEMOS,5,1.5
1800,ZA DRŽAVU BIH,4,1.2
1800,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,1,0.3
1800,NOVO DOBA,0,0
1800,STRANKA ŽIVOT,0,0
1800,PNP - POTKOZARSKI NARODNI POKRET,0,0
1800,OTADŽBINSKA STRANKA,0,0
1800,REPUBLIČKA STRANKA SRPSKE-RSS,0,0
1800,DEMOKRATSKI CENTAR REPUBLIKE SRPSKE - DCRS,0,0
1800,SRPSKA NAPREDNA STRANKA FBIH,0,0
1800,SLOBODNA STRANKA SRPSKE,0,0
1800,SELJAČKA STRANKA,0,0
1800,PARTIJA UJEDINJENIH PENZIONERA (PUP),0,0
1800,EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,0,0
1800,BOSS - BOSANSKA STRANKA-MIRNES AJANOVIĆ,0,0
1800,RADNIČKA PARTIJA,0,0
1800,SAVEZ ZA NOVU POLITIKU,0,0
1800,NAŠA PRIČA REPUBLIKA SRPSKA,0,0
1800,SAVEZ ZA DEMOKRATSKU SRPSKU,0,0
1801,SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,57,37.75
1801,SDS-SRPSKA DEMOKRATSKA STRANKA,41,27.15
1801,ZA PRAVDU I RED - LISTA NEBOJŠE VUKANOVIĆA,20,13.25
1801,SOCIJALISTIČKA PARTIJA PETAR ĐOKIĆ-NDP-SNP,9,5.96
1801,DNS-DEMOKRATSKI NARODNI SAVEZ,6,3.97
1801,POKRET ZA DRŽAVU,5,3.31
1801,UJEDINJENA SRPSKA,4,2.65
1801,ZA DRŽAVU BIH,3,1.99
1801,NARODNA PARTIJA SRPSKE-DARKO BANJAC-PUS-PRVA SDS,2,1.32
1801,PDP - PARTIJA DEMOKRATSKOG PROGRESA,2,1.32
1801,SAVEZ ZA DEMOKRATSKU SRPSKU,1,0.66
1801,DEMOKRATSKI SAVEZ-DEMOS,1,0.66
1801,STRANKA ŽIVOT,0,0
1801,REPUBLIČKA STRANKA SRPSKE-RSS,0,0
1801,OTADŽBINSKA STRANKA,0,0
1801,NOVO DOBA,0,0
1801,PNP - POTKOZARSKI NARODNI POKRET,0,0
1801,SRPSKA NAPREDNA STRANKA FBIH,0,0
1801,DEMOKRATSKI CENTAR REPUBLIKE SRPSKE - DCRS,0,0
1801,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,0,0
1801,BOSS - BOSANSKA STRANKA-MIRNES AJANOVIĆ,0,0
1801,SELJAČKA STRANKA,0,0
1801,PARTIJA UJEDINJENIH PENZIONERA (PUP),0,0
1801,EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,0,0
1801,SAVEZ ZA NOVU POLITIKU,0,0
1801,NAŠA PRIČA REPUBLIKA SRPSKA,0,0
1801,SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,0,0
1801,RADNIČKA PARTIJA,0,0
1801,SLOBODNA STRANKA SRPSKE,0,0
1802,SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,96,48
1802,SOCIJALISTIČKA PARTIJA PETAR ĐOKIĆ-NDP-SNP,22,11
1802,POKRET ZA DRŽAVU,17,8.5
1802,SDS-SRPSKA DEMOKRATSKA STRANKA,17,8.5
1802,DNS-DEMOKRATSKI NARODNI SAVEZ,17,8.5
1802,ZA PRAVDU I RED - LISTA NEBOJŠE VUKANOVIĆA,8,4
1802,PDP - PARTIJA DEMOKRATSKOG PROGRESA,6,3
1802,UJEDINJENA SRPSKA,5,2.5
1802,SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,3,1.5
1802,DEMOKRATSKI SAVEZ-DEMOS,3,1.5
1802,NARODNA PARTIJA SRPSKE-DARKO BANJAC-PUS-PRVA SDS,2,1
1802,DEMOKRATSKI CENTAR REPUBLIKE SRPSKE - DCRS,1,0.5
1802,ZA DRŽAVU BIH,1,0.5
1802,SRPSKA NAPREDNA STRANKA FBIH,1,0.5
1802,NAŠA PRIČA REPUBLIKA SRPSKA,1,0.5
1802,SAVEZ ZA NOVU POLITIKU,0,0
1802,BOSS - BOSANSKA STRANKA-MIRNES AJANOVIĆ,0,0
1802,SELJAČKA STRANKA,0,0
1802,PARTIJA UJEDINJENIH PENZIONERA (PUP),0,0
1802,PNP - POTKOZARSKI NARODNI POKRET,0,0
1802,STRANKA ŽIVOT,0,0
1802,REPUBLIČKA STRANKA SRPSKE-RSS,0,0
1802,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,0,0
1802,OTADŽBINSKA STRANKA,0,0
1802,EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,0,0
1802,SAVEZ ZA DEMOKRATSKU SRPSKU,0,0
1802,SLOBODNA STRANKA SRPSKE,0,0
1802,RADNIČKA PARTIJA,0,0
1802,NOVO DOBA,0,0
1803,SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,132,43.42
1803,SDS-SRPSKA DEMOKRATSKA STRANKA,59,19.41
1803,SOCIJALISTIČKA PARTIJA PETAR ĐOKIĆ-NDP-SNP,23,7.57
1803,NARODNA PARTIJA SRPSKE-DARKO BANJAC-PUS-PRVA SDS,22,7.24
1803,DNS-DEMOKRATSKI NARODNI SAVEZ,17,5.59
1803,DEMOKRATSKI SAVEZ-DEMOS,14,4.61
1803,ZA PRAVDU I RED - LISTA NEBOJŠE VUKANOVIĆA,13,4.28
1803,PDP - PARTIJA DEMOKRATSKOG PROGRESA,10,3.29
1803,SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,5,1.64
1803,UJEDINJENA SRPSKA,4,1.32
1803,NOVO DOBA,1,0.33
1803,SRPSKA NAPREDNA STRANKA FBIH,1,0.33
1803,PNP - POTKOZARSKI NARODNI POKRET,1,0.33
1803,ZA DRŽAVU BIH,1,0.33
1803,REPUBLIČKA STRANKA SRPSKE-RSS,1,0.33
1803,STRANKA ŽIVOT,0,0
1803,OTADŽBINSKA STRANKA,0,0
1803,POKRET ZA DRŽAVU,0,0
1803,DEMOKRATSKI CENTAR REPUBLIKE SRPSKE - DCRS,0,0
1803,SLOBODNA STRANKA SRPSKE,0,0
1803,NAŠA PRIČA REPUBLIKA SRPSKA,0,0
1803,BOSS - BOSANSKA STRANKA-MIRNES AJANOVIĆ,0,0
1803,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,0,0
1803,PARTIJA UJEDINJENIH PENZIONERA (PUP),0,0
1803,SELJAČKA STRANKA,0,0
1803,SAVEZ ZA DEMOKRATSKU SRPSKU,0,0
1803,RADNIČKA PARTIJA,0,0
1803,SAVEZ ZA NOVU POLITIKU,0,0
1803,EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,0,0
1804,DNS-DEMOKRATSKI NARODNI SAVEZ,36,50
1804,SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,8,11.11
1804,UJEDINJENA SRPSKA,8,11.11
1804,SDS-SRPSKA DEMOKRATSKA STRANKA,6,8.33
1804,SOCIJALISTIČKA PARTIJA PETAR ĐOKIĆ-NDP-SNP,5,6.94
1804,POKRET ZA DRŽAVU,5,6.94
1804,ZA PRAVDU I RED - LISTA NEBOJŠE VUKANOVIĆA,3,4.17
1804,DEMOKRATSKI SAVEZ-DEMOS,1,1.39
1804,PNP - POTKOZARSKI NARODNI POKRET,0,0
1804,DEMOKRATSKI CENTAR REPUBLIKE SRPSKE - DCRS,0,0
1804,OTADŽBINSKA STRANKA,0,0
1804,NOVO DOBA,0,0
1804,REPUBLIČKA STRANKA SRPSKE-RSS,0,0
1804,STRANKA ŽIVOT,0,0
1804,ZA DRŽAVU BIH,0,0
1804,NARODNA PARTIJA SRPSKE-DARKO BANJAC-PUS-PRVA SDS,0,0
1804,SRPSKA NAPREDNA STRANKA FBIH,0,0
1804,SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,0,0
1804,SELJAČKA STRANKA,0,0
1804,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,0,0
1804,SLOBODNA STRANKA SRPSKE,0,0
1804,PARTIJA UJEDINJENIH PENZIONERA (PUP),0,0
1804,PDP - PARTIJA DEMOKRATSKOG PROGRESA,0,0
1804,EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,0,0
1804,SAVEZ ZA DEMOKRATSKU SRPSKU,0,0
1804,RADNIČKA PARTIJA,0,0
1804,SAVEZ ZA NOVU POLITIKU,0,0
1804,NAŠA PRIČA REPUBLIKA SRPSKA,0,0
1804,BOSS - BOSANSKA STRANKA-MIRNES AJANOVIĆ,0,0
1805,POKRET ZA DRŽAVU,74,96.1
1805,DNS-DEMOKRATSKI NARODNI SAVEZ,3,3.9
1805,SRPSKA NAPREDNA STRANKA FBIH,0,0
1805,DEMOKRATSKI CENTAR REPUBLIKE SRPSKE - DCRS,0,0
1805,OTADŽBINSKA STRANKA,0,0
1805,NOVO DOBA,0,0
1805,SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,0,0
1805,ZA DRŽAVU BIH,0,0
1805,STRANKA ŽIVOT,0,0
1805,PNP - POTKOZARSKI NARODNI POKRET,0,0
1805,NARODNA PARTIJA SRPSKE-DARKO BANJAC-PUS-PRVA SDS,0,0
1805,SOCIJALISTIČKA PARTIJA PETAR ĐOKIĆ-NDP-SNP,0,0
1805,REPUBLIČKA STRANKA SRPSKE-RSS,0,0
1805,DEMOKRATSKI SAVEZ-DEMOS,0,0
1805,SLOBODNA STRANKA SRPSKE,0,0
1805,UJEDINJENA SRPSKA,0,0
1805,NAŠA PRIČA REPUBLIKA SRPSKA,0,0
1805,SDS-SRPSKA DEMOKRATSKA STRANKA,0,0
1805,BOSS - BOSANSKA STRANKA-MIRNES AJANOVIĆ,0,0
1805,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,0,0
1805,SELJAČKA STRANKA,0,0
1805,PDP - PARTIJA DEMOKRATSKOG PROGRESA,0,0
1805,PARTIJA UJEDINJENIH PENZIONERA (PUP),0,0
1805,EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,0,0
1805,SAVEZ ZA DEMOKRATSKU SRPSKU,0,0
1805,RADNIČKA PARTIJA,0,0
1805,ZA PRAVDU I RED - LISTA NEBOJŠE VUKANOVIĆA,0,0
1805,SAVEZ ZA NOVU POLITIKU,0,0
1805,SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,0,0
1806,UJEDINJENA SRPSKA,25,30.86
1806,SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,14,17.28
1806,SOCIJALISTIČKA PARTIJA PETAR ĐOKIĆ-NDP-SNP,13,16.05
1806,POKRET ZA DRŽAVU,12,14.81
1806,SDS-SRPSKA DEMOKRATSKA STRANKA,9,11.11
1806,ZA DRŽAVU BIH,4,4.94
1806,DNS-DEMOKRATSKI NARODNI SAVEZ,2,2.47
1806,NARODNA PARTIJA SRPSKE-DARKO BANJAC-PUS-PRVA SDS,1,1.23
1806,SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,1,1.23
1806,PNP - POTKOZARSKI NARODNI POKRET,0,0
1806,REPUBLIČKA STRANKA SRPSKE-RSS,0,0
1806,NOVO DOBA,0,0
1806,OTADŽBINSKA STRANKA,0,0
1806,DEMOKRATSKI CENTAR REPUBLIKE SRPSKE - DCRS,0,0
1806,SRPSKA NAPREDNA STRANKA FBIH,0,0
1806,SLOBODNA STRANKA SRPSKE,0,0
1806,STRANKA ŽIVOT,0,0
1806,NAŠA PRIČA REPUBLIKA SRPSKA,0,0
1806,SAVEZ ZA NOVU POLITIKU,0,0
1806,DEMOKRATSKI SAVEZ-DEMOS,0,0
1806,BOSS - BOSANSKA STRANKA-MIRNES AJANOVIĆ,0,0
1806,SELJAČKA STRANKA,0,0
1806,PARTIJA UJEDINJENIH PENZIONERA (PUP),0,0
1806,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,0,0
1806,EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,0,0
1806,SAVEZ ZA DEMOKRATSKU SRPSKU,0,0
1806,RADNIČKA PARTIJA,0,0
1806,ZA PRAVDU I RED - LISTA NEBOJŠE VUKANOVIĆA,0,0
1806,PDP - PARTIJA DEMOKRATSKOG PROGRESA,0,0
1807,POKRET ZA DRŽAVU,47,95.92
1807,ZA DRŽAVU BIH,1,2.04
1807,UJEDINJENA SRPSKA,1,2.04
1807,SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,0,0
1807,SRPSKA NAPREDNA STRANKA FBIH,0,0
1807,SLOBODNA STRANKA SRPSKE,0,0
1807,DEMOKRATSKI CENTAR REPUBLIKE SRPSKE - DCRS,0,0
1807,SOCIJALISTIČKA PARTIJA PETAR ĐOKIĆ-NDP-SNP,0,0
1807,NOVO DOBA,0,0
1807,REPUBLIČKA STRANKA SRPSKE-RSS,0,0
1807,STRANKA ŽIVOT,0,0
1807,PNP - POTKOZARSKI NARODNI POKRET,0,0
1807,NARODNA PARTIJA SRPSKE-DARKO BANJAC-PUS-PRVA SDS,0,0
1807,OTADŽBINSKA STRANKA,0,0
1807,DEMOKRATSKI SAVEZ-DEMOS,0,0
1807,ZA PRAVDU I RED - LISTA NEBOJŠE VUKANOVIĆA,0,0
1807,SAVEZ ZA NOVU POLITIKU,0,0
1807,SDS-SRPSKA DEMOKRATSKA STRANKA,0,0
1807,BOSS - BOSANSKA STRANKA-MIRNES AJANOVIĆ,0,0
1807,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,0,0
1807,SELJAČKA STRANKA,0,0
1807,PARTIJA UJEDINJENIH PENZIONERA (PUP),0,0
1807,NAŠA PRIČA REPUBLIKA SRPSKA,0,0
1807,DNS-DEMOKRATSKI NARODNI SAVEZ,0,0
1807,SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,0,0
1807,EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,0,0
1807,SAVEZ ZA DEMOKRATSKU SRPSKU,0,0
1807,RADNIČKA PARTIJA,0,0
1807,PDP - PARTIJA DEMOKRATSKOG PROGRESA,0,0
1808,SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,25,37.31
